ell; low_auto_ch0; low_auto_ch1; low_auto_ch2; high_horizontal_auto_ch0; high_horizontal_auto_ch1; high_horizontal_auto_ch2; high_vertical_auto_ch0; high_vertical_auto_ch1; high_vertical_auto_ch2; high_diagonal_auto_ch0; high_diagonal_auto_ch1; high_diagonal_auto_ch2; low_cross_ch0_ch1; low_cross_ch0_ch2; low_cross_ch1_ch2; high_horizontal_cross_ch0_ch1; high_horizontal_cross_ch0_ch2; high_horizontal_cross_ch1_ch2; high_vertical_cross_ch0_ch1; high_vertical_cross_ch0_ch2; high_vertical_cross_ch1_ch2; high_diagonal_cross_ch0_ch1; high_diagonal_cross_ch0_ch2; high_diagonal_cross_ch1_ch2
4772.970773009196; 1188.0923417847268; 783.2375454202333; 1092.2752659333014; 1460.1895563842193; 2697.074074558981; 1036.176620967872; 735.2120208655641; 282.7739470801703; 964.0673070689134; 355.87738500385404; 593.8729643477177; 998.5933640538967; -544.3847803041223; 450.9819684307386; -188.252276850743; -991.8126076205707; 375.54845489190166; -164.70269585568906; -109.86311128140909; 240.1347312935479; -24.065587558854777; -47.617615722501924; 54.31471797903016; -4.715655478012664
5442.023980101521; 932.3125841369742; 535.1768368827102; 1038.1784976266351; 1539.7435138959854; 2398.764269627959; 1039.417421424646; 730.3772083693135; 342.2573724011444; 961.9780550399449; 429.42419121100295; 670.7301338207316; 995.3133813638582; -386.0778715996524; 368.2730820725549; -132.8941812246453; -950.8731442446351; 396.42905534423755; -158.00237076336632; -95.89288206310827; 224.84842330476087; -21.959384927335726; -56.03321274613835; 68.23033526710199; -6.747669217971963
6112.384968242756; 754.6279863163734; 383.0712730014068; 984.3871325917187; 1611.2455394137812; 2161.0020613888983; 1037.2972148731344; 683.0566730170142; 313.228364857117; 963.2150093609586; 492.6425767037063; 699.2038898289692; 995.8655359200558; -281.87877664423445; 312.0991360760313; -95.72706060443032; -908.4155246839922; 415.89444881049906; -145.73343806716272; -84.13734574660357; 209.3296300580483; -18.767963684704526; -63.482391317883156; 81.05179457532361; -6.5417673239052645
6783.666044256602; 621.4344709293657; 287.4227204312052; 951.7863074827605; 1660.5955047243945; 1984.6791174847035; 1040.363250289745; 638.8337524853919; 291.4057264910595; 962.3589916028432; 559.7607984338562; 731.4269406631171; 996.7548208789462; -212.44522499687199; 271.82543301198876; -69.72118368457822; -870.7909361522894; 432.7179727753197; -134.98091654194738; -74.47508030010303; 194.97375084494692; -16.151686404051258; -71.52683512774782; 95.50146977197522; -6.739907218601818
7455.618686601401; 523.626904704167; 224.04721572343735; 928.4881073413413; 1702.7601080044024; 1846.2804030013892; 1046.208277084728; 590.366204780907; 273.1675224308911; 962.9961603561673; 628.9298154007159; 762.9486113257963; 998.0705724330262; -164.97806178699008; 243.24245209203548; -50.20004216752856; -842.1441231178156; 452.55874916066; -122.4714370951281; -65.66590195531548; 177.7624258199152; -14.682220604481158; -78.62325723626611; 109.50702156686629; -7.575111683470431
8128.0763406848; 451.345993247635; 182.78915051207161; 912.3928424752748; 1733.1094736415828; 1750.2051301082954; 1045.2405094582462; 547.6122243018498; 259.25750440564866; 963.6285975419923; 710.8285941327916; 801.7672412793887; 1000.9694304806482; -133.30425529133024; 223.00176692209405; -39.908582611205745; -817.9133925606964; 463.2554281430078; -109.62439046811215; -57.95648226784532; 161.39074936958613; -11.48878735101173; -86.66535911276087; 124.5205431670842; -9.380820607323184
8800.923247023577; 398.03936600286414; 155.53698293379747; 899.7655386301287; 1758.7527684820413; 1684.7864571975197; 1047.9708497616655; 525.805871100842; 251.44057094155855; 975.4825821075759; 892.2113241728416; 861.0588220108598; 1012.6799385618589; -111.10311378749904; 208.02915963332507; -31.209509862310412; -798.3208973267346; 476.9984846922835; -99.03212990301824; -50.88327938040382; 154.67132045319997; -10.769652549840247; -98.89719229314788; 162.736301655563; -11.583606291334803
9474.076472142286; 364.23244031291017; 138.34878846942354; 895.0808007377016; 1779.1524856459364; 1650.270517083845; 1051.1296968436445; 517.8759939403355; 247.44327543828328; 1021.0167425960498; 1065.046769653391; 906.8633758412406; 1075.2288217894395; -97.48419613359079; 198.37980527928846; -26.31430335284424; -786.4605807842648; 481.66292268274185; -90.54093317390588; -46.6023549070855; 150.45440352412487; -9.913730404582777; -112.41889630501748; 196.3639746211253; -14.531198604349068
10147.475055401714; 343.85522031726913; 128.95400866018736; 882.781223037504; 1794.6606455332364; 1635.0849187089661; 1038.4781682711427; 470.2489474827003; 238.31877323844597; 1003.2956954067381; 1065.2600832223513; 916.2035529652192; 1048.5626758071971; -90.12156222971963; 185.5763429280397; -21.990371459555945; -785.8499082135565; 457.3796582980987; -69.24746579452479; -42.30574184052343; 135.61750584431343; -8.39143509978793; -115.67248074214756; 199.91528834289846; -14.120678311447486
10821.073190769943; 337.1516167948196; 125.88890222206287; 881.1762371651214; 1797.92747541529; 1623.2328682228488; 1036.242972075859; 436.58753918090457; 234.14399562418535; 978.6575140526645; 1023.737186855176; 911.6474751036313; 1014.5485043104105; -87.67624765409874; 184.12378228485474; -21.102655825502477; -781.0757816088818; 458.31818504988104; -66.03626648802667; -40.281743722227695; 126.25690686857186; -7.734239373661339; -116.74347819963816; 192.4586608623148; -13.526344373631305
1350.0; 10607.142617702264; 16129.636451497901; 2750.765194771967; 913.8345207420905; 646.8312636536022; 982.7866633792039; 1369.5939259250981; 4269.669909020162; 2308.596406516796; 156.1675662138656; 515.2922147062211; 995.2494558488028; -6762.094725054412; 3544.579450670756; -2084.6714331397775; -172.48967094286192; 290.3431894486544; -36.236185525894264; -901.3186670153768; 358.2119090176797; -133.7548009335291; -8.108377942963893; 9.298292730014976; 2.1181359749088573
1509.345884812358; 8092.86798443818; 12025.161093988008; 2326.688584585551; 967.8210909128575; 1300.3849746058736; 987.6506333852873; 1289.8758012577525; 3575.681227841848; 972.8525681968508; 161.79027759958453; 539.46887684048; 1005.7972559693761; -5270.200639177623; 2719.813461476536; -1645.3802950278466; -326.98809032204406; 302.88938223301926; -55.27333817541394; -788.2402074273582; 345.56026614649295; -119.06952116721591; -13.036238179165084; 9.573606318385563; 0.44458053305484657
1909.1883092036783; 5343.2008820669025; 7323.419037266052; 1870.082629148379; 1142.3809032204772; 2440.6055794669437; 999.5360974916465; 1150.3008276843034; 2423.3904709303333; 971.5647680524191; 179.9227724708999; 589.2650916592424; 995.7121922603284; -3517.405296415946; 1828.9882352522518; -1117.665052238403; -597.9102020402509; 330.2518124724068; -94.23520290794931; -589.8818671990042; 324.7697160812411; -93.68384130140949; -23.90372885752684; 13.466692001516392; -0.5915010726034794
2433.747110938193; 3571.295660464975; 4281.683966006845; 1559.4335518468404; 1280.1853882028; 3057.430040987699; 1005.2783420608986; 1038.8415336003534; 1564.5258601502399; 966.7865277877627; 206.18828102395338; 625.7019428232658; 993.8109036117355; -2283.8407943179304; 1248.7801913815106; -741.2423496216209; -803.1314606246763; 347.9901255905339; -126.94581198028321; -430.87565305192993; 306.7543402898267; -72.64104725998253; -35.073974866939736; 18.523613422777338; -1.8061393914189257
3018.691769624716; 2493.6835543709462; 2523.108536112249; 1355.8211470864665; 1284.5889616490815; 3151.2881151181496; 1007.9183324434995; 955.1268931534249; 1034.028238884503; 966.177123452252; 237.55746382402435; 643.7312616481831; 1002.312638524122; -1490.938081286094; 886.9414138539129; -491.4019893362671; -901.9874864923167; 332.90212877082695; -137.76130391439372; -317.7010285987071; 290.7201179327919; -56.039766062583226; -44.331660915034064; 26.161225464764755; -2.6485684960743563
3634.9862448157905; 1825.6243441087702; 1535.7035365017693; 1225.3282830537603; 1243.652785697706; 2972.9219219542633; 1013.9926856361158; 884.4306108883386; 721.380948589365; 964.3625163864452; 275.81702844333046; 650.9958283412903; 997.5901334254459; -996.5116896732445; 666.5563030076902; -341.26425705872384; -940.2687990845197; 321.759797854736; -153.33520757691332; -244.34029656545368; 274.8811535814226; -47.02339361288648; -52.53730677035629; 34.368643491712966; -4.386298254746705
4269.074841227312; 1379.8273066186675; 966.6772700396987; 1125.7076991253673; 1327.2671715747479; 2718.6798244530964; 1022.8796914300035; 829.1230546870135; 532.2942312637916; 964.3259959333787; 324.8085965934605; 656.7077416989615; 992.1323761820421; -679.5061537404581; 512.1937937688892; -234.66771659791152; -944.3406681744319; 343.9588327211446; -156.7180821021468; -193.83461148328854; 259.43577953551795; -38.34268042209146; -59.78930855851727; 46.544578833800436; -6.571222375501809
4914.07417526435; 1071.494026670215; 636.1926141441786; 1054.178227745954; 1405.128869556045; 2469.46254659888; 1027.1155265040284; 773.3300923516011; 416.08865048631606; 960.3616328946234; 378.2735008534751; 666.4332400003898; 1001.8753173837738; -474.49157057151797; 411.5862475001059; -162.57388230991143; -926.7029837623845; 364.2568244871135; -153.21905784131482; -156.93538056760715; 242.55732069132736; -31.74594086587391; -68.9660110904257; 58.79069227090225; -6.396533004923791
5566.192594583842; 854.5723776696829; 432.16854380832217; 1003.874077132703; 1493.85482353817; 2228.3867185992494; 1028.767877152881; 719.0791934258252; 340.1471111256987; 963.5031646829096; 435.7594790970255; 672.9597075849309; 996.8738130746854; -339.13390352702953; 342.3255503512657; -117.81331653448531; -895.489380132077; 386.98590785262076; -148.14511652597906; -129.31060734185206; 228.04433502114483; -26.33781958719807; -75.37920515352997; 71.15044229896515; -8.104768568608662
6223.192508672699; 694.1819621467437; 306.821943137827; 962.9184528566083; 1568.948989264825; 2039.3207383782935; 1032.39201048967; 663.4850833654523; 290.619938866212; 961.5508978343332; 496.23011941461937; 683.483273494664; 1000.3777793551569; -247.98697598802212; 292.5600280764661; -83.3783058890863; -866.6296297534618; 409.2801619351727; -139.25249205710492; -109.10382724751133; 210.34475708591253; -23.295252141360855; -83.6489046218253; 85.19610418389956; -9.49666195913903
6883.676343350261; 572.2225206165006; 225.24316544648758; 938.6192630452318; 1620.1304224893993; 1885.6785789300513; 1035.7098902048265; 609.7390683857768; 253.17526885440515; 962.2019234377912; 562.8645279813893; 693.5941464689832; 997.3607827725824; -184.9964606532865; 255.52373328312729; -59.69055753165078; -834.9816114067829; 427.7024219409884; -129.1756807802382; -91.36800463234736; 193.16765399985354; -19.304774660527855; -89.28233332509741; 100.09993131186492; -10.387249697630919
7546.72942406179; 484.4599599767412; 172.30089538986564; 915.4643114756536; 1669.0294286924934; 1774.0859517924916; 1037.619429146186; 564.2747783290166; 228.68426891748547; 967.0198105361943; 680.3931881305597; 719.5183539807114; 998.0628586340972; -143.80538732158823; 230.46184052130323; -44.162781958339764; -815.6081166681781; 444.8159238280058; -118.53498520308418; -76.84906733081341; 178.90377349844053; -16.21204436230764; -98.6504183594716; 127.11590917035312; -11.136788638671364
8211.729415902597; 415.58669706103495; 137.0553613408457; 901.2200044649554; 1699.6643140534597; 1685.462550453981; 1041.613979443184; 561.6338704899945; 287.2314493561292; 966.9301970772274; 934.2698084252391; 896.7580625559154; 1004.5389540132504; -114.45828715970752; 209.52809965487305; -33.06347086992918; -792.7998510103984; 460.1608615042964; -106.28241928461358; -66.61989000889842; 167.26746497533443; -14.038785134474963; -117.20340901330637; 174.00492902633366; -16.728439389776348
8878.238845626985; 368.3908807788476; 114.4087585188858; 892.6148564506814; 1727.8317555225578; 1635.331822812773; 1044.8986504705263; 499.8122024239941; 266.88702402562893; 976.669791560235; 1010.7733787957983; 917.923483680022; 1017.9486182872608; -95.29817423535331; 198.60024457773716; -26.533378115503655; -776.1041364987401; 473.2228760646675; -97.03147952777627; -57.88739540086507; 149.62025230178918; -11.892950035472394; -128.10701328622628; 190.55369544313956; -15.314473768451158
9545.941546018392; 335.31216937265333; 99.7726819417961; 890.7274737116894; 1751.699619782025; 1598.860728688737; 1050.8007140316292; 446.01071111601516; 250.87807344207604; 1029.2746816252077; 996.5276514443059; 918.2261528595513; 1092.776582131034; -82.3182991297848; 190.10143890379; -22.128577343796596; -765.6197595976035; 479.27522446685794; -88.58218818830188; -51.678496346440774; 134.84758135474135; -10.332491700366134; -133.84405101784574; 192.52260315026246; -16.255819304185625
10214.603516534551; 315.7509576263918; 91.8155429514724; 883.478390543199; 1759.2160991311491; 1585.3866937510816; 1041.706797109074; 426.065631313903; 242.9931411721948; 1000.9948019602504; 998.1869494481839; 919.8454773794149; 1039.255627023435; -75.79271820387945; 176.99994025790164; -18.251431666748225; -761.2784487413235; 451.8128570670486; -68.36327918416505; -49.20982506009934; 129.59155643452752; -9.612767906645171; -136.9236967344451; 195.7331853661737; -17.691537703558886
10884.047960203043; 310.33442902574063; 89.17776991335583; 885.0998042922396; 1765.9748025171093; 1578.2500851287316; 1045.8007114963168; 424.807977512455; 240.48543261736265; 985.5478062277582; 1005.2461067361387; 919.6954148017564; 1016.1451167128146; -73.63343636726307; 175.07360131983623; -16.566971213745717; -763.1817464440342; 450.3065138040942; -61.623800609399794; -48.25915775431773; 128.40738922004275; -9.626920334816129; -138.996139617142; 196.58076525840482; -17.131667207772498
2025.0000000000002; 5530.904983492159; 7533.401092442785; 1932.7695951068258; 879.7082919660427; 510.4760162230687; 988.9427080836755; 1462.0455478992255; 4416.501383127779; 2721.6759532093224; 179.67120100750932; 529.4528905616121; 991.4927772848949; -3555.132804965191; 1884.7217687525374; -1115.5971690756376; -147.5510817281068; 280.2596361859253; -32.48488710720058; -1053.8212252771812; 371.2979801242526; -153.91717285629835; -12.83418359484505; 13.77503610634001; -0.3244139929050774
2134.537420613656; 4650.9749804548555; 6078.250125213131; 1741.878108080119; 896.1246154108968; 810.0577648357028; 986.3370030869212; 1404.753037745147; 3956.6068689403473; 981.844911591948; 184.81379452979138; 554.3073633216848; 1005.7169154228012; -3004.679047677123; 1597.4733756304863; -949.0520346361592; -240.71074584226616; 290.7683310571287; -45.8515039172057; -965.9760684014223; 364.03685499236406; -146.2328512741759; -19.533376210737476; 15.34105984696615; -0.6336981723143903
2433.747110938193; 3573.0795058811464; 4280.226940120248; 1553.1270042981494; 1027.0551796674654; 1575.2273311176223; 992.0023598354652; 1289.039606092226; 3031.5625096737776; 976.0740859471706; 205.2708260738739; 626.9027144485697; 996.2175255248713; -2281.6362701555117; 1244.662561760595; -732.2445916372054; -435.48756873447866; 308.7156012406167; -72.6677323332581; -792.1308943569541; 344.46309086100644; -123.18436408775698; -35.30203394184339; 19.132697968471298; -3.425102911859289
2863.7824638055176; 2703.630909604232; 2829.2450845683484; 1389.4490623357271; 1154.638756328746; 2166.197236843653; 995.1221639117022; 1169.4635818020156; 2148.873755397387; 975.6240737027745; 235.29398476091671; 686.8325497250847; 1002.5891363808558; -1648.3468229494938; 959.8491375680585; -541.7667895120712; -621.4271920572686; 324.94245171489825; -99.41545504674511; -616.3312555868378; 324.23194346279723; -99.27513896004083; -52.59552459088742; 25.2292751163334; -4.330017862993022
3375.0; 2036.867377621893; 1815.9420270415128; 1262.6388926383406; 1159.6458449253294; 2406.709622023627; 1003.0174768291703; 1058.469292963846; 1489.350700849675; 970.2103759777449; 265.1494031105386; 724.0946141408017; 994.6561572580252; -1152.8708521288308; 737.1043093132901; -390.6629889763037; -734.9892314893314; 313.92988807989184; -120.0741964695067; -463.5402432010791; 302.8062511341538; -78.1953588534974; -66.82416487623954; 30.833484451502446; -6.375465275123739
3935.8925290205784; 1561.5982035203995; 1171.4437525540518; 1159.2679362853798; 1144.1020383597995; 2404.233396000682; 1011.3913165394549; 966.824708536761; 1048.6919889651617; 965.4160165266559; 303.5140875433469; 741.0362841852857; 998.0980807376973; -808.105416658384; 575.1197017662141; -278.10240520565543; -797.9022870537237; 305.22017365019974; -131.92974331735874; -354.5222320388326; 283.7736577854458; -63.06243617714575; -78.24632377295026; 39.891192532742615; -6.806911516882131
4528.037654437075; 1219.9498308720713; 767.6500555660286; 1085.8172548828188; 1241.7571176307101; 2297.5905144618305; 1017.1713785666813; 884.8128591324644; 763.2725390939294; 969.0374797812582; 354.23653694711226; 751.7246187783587; 1010.9959510962008; -568.9832613381599; 465.4708239200463; -200.49693967129318; -822.6407077687599; 331.05048609893566; -138.10479524477466; -273.9018934020764; 265.730368591949; -51.664263364634614; -87.27630863315667; 52.621591438214814; -8.339497760392264
